year,month,sbc_d11,sbc_rdp_d11,sbc_zlfn_d11,sbc_rdp_1_d11,sbc_rdp_2_d11,sbc_rdp_3_d11,sbc_rdp_4_d11,sbc_rdp_5_d11,sbc_rdp_6_d11,sbc_rdp_7_d11,sbc_rdp_8_d11,sbc_rdp_9_d11,sbc_rdp_10_d11,sbc_zlfn_1_d11,sbc_zlfn_2_d11,sbc_zlfn_3_d11,sbc_zlfn_4_d11,sbc_zlfn_5_d11,sbc_zlfn_6_d11,sbc_zlfn_7_d11,sbc_zlfn_8_d11,sbc_zlfn_9_d11,sbc_zlfn_10_d11,gini_d11,asegurado_d11,asegurado_rdp_d11,asegurado_zlfn_d11,esencial1_d11,esencial2_d11,esencial3_d11,esencial_rdp_1_d11,esencial_rdp_2_d11,esencial_rdp_3_d11,esencial_zlfn_1_d11,esencial_zlfn_2_d11,esencial_zlfn_3_d11,agro_d11,industria_d11,servicio_d11,patron1_d11,patron2_d11,patron3_d11,patron4_d11,patron5_d11,patron6_d11,patron7_d11,patron8_d11,gpoedad1_d11,gpoedad2_d11,gpoedad3_d11,gpoedad4_d11,gpoedad5_d11,mas_suspension_d11,menos_suspension_d11,mas_externa_d11,menos_externa_d11,mas_proximidad_d11,menos_proximidad_d11,mas_covid_d11,menos_covid_d11,hombre_d11,mujer_d11,teu_d11,tec_d11,tpu_d11,tpc_d11,asegent1_d11,asegent2_d11,asegent3_d11,asegent4_d11,asegent5_d11,asegent6_d11,asegent7_d11,asegent8_d11,asegent9_d11,asegent10_d11,asegent11_d11,asegent12_d11,asegent13_d11,asegent14_d11,asegent15_d11,asegent16_d11,asegent17_d11,asegent18_d11,asegent19_d11,asegent20_d11,asegent21_d11,asegent22_d11,asegent23_d11,asegent24_d11,asegent25_d11,asegent26_d11,asegent27_d11,asegent28_d11,asegent29_d11,asegent30_d11,asegent31_d11,asegent32_d11,asector1_d11,asector2_d11,asector3_d11,asector4_d11,asector5_d11,asector6_d11,asector7_d11,asector8_d11,asector9_d11,sbc_sec1_d11,sbc_sec2_d11,sbc_sec3_d11,sbc_sec4_d11,sbc_sec5_d11,sbc_sec6_d11,sbc_sec7_d11,sbc_sec8_d11,sbc_sec9_d11,inpc,sbc_rdp_d11_real,sbc_zlfn_d11_real
2017,2,326.55,328.39,313.81,90.22,102.22,111.53,136.87,180.97,215.36,282.73,383.98,565.73,1217.12,96.35,114.23,139.24,178.30,189.82,211.67,265.10,335.11,494.83,1119.26,0,18728772.00,16795888.00,1931824.75,7379112.50,8742627.00,2608422.25,6553113.50,7930105.00,2312051.25,823932.88,812704.63,295552.47,545347.50,6902451.50,11282246.00,242440.03,1081492.25,4034800.25,4513599.50,2198183.25,2104733.00,4543522.50,,3141257.25,6030741.50,4880188.00,3223773.25,1439536.38,8006571.00,10723882.00,1793080.38,16930812.00,1242552.38,17487464.00,9380835.00,9350171.00,11815484.00,6911912.00,2491570.75,196326.91,15887204.00,153220.55,293629.25,816590.56,161041.97,119334.50,731645.63,123975.73,212659.47,843844.69,3294159.50,234738.98,908555.69,156582.61,215876.41,1621889.88,1492455.50,394188.44,196647.17,127592.79,1515405.13,197472.53,567247.88,523342.28,389164.91,396989.53,509439.59,586306.13,168333.22,622741.06,93638.21,687704.00,347465.97,168529.50,545347.50,123855.11,5068442.00,1566033.38,142955.97,3792237.75,1030971.44,4383777.50,2071457.88,190.89,534.65,337.66,210.91,810.38,282.89,380.13,316.82,454.87,94.14478034,439.489571,419.9874457
2017,3,327.65,329.31,316.06,90.47,102.57,111.95,136.97,182.01,216.15,283.49,385.50,566.12,1222.21,96.78,114.43,139.92,179.21,190.68,217.00,264.87,337.71,498.42,1125.62,0,18818126.00,16874576.00,1941167.50,7422822.00,8761688.00,2634019.00,6594804.00,7942810.00,2333479.00,829888.19,815630.81,298195.88,546522.81,6950807.50,11323483.00,243337.55,1085711.13,4048266.75,4522411.00,2213711.25,2122910.00,4578782.00,,3166491.50,6102513.50,4899716.50,3219685.25,1432627.88,8065477.00,10758813.00,1811906.50,17002440.00,1246883.00,17574144.00,9441123.00,9379219.00,11872307.00,6945910.00,2507473.25,194346.44,15962641.00,157289.89,295869.09,819987.56,162204.53,119533.83,735018.00,124582.41,213377.86,847291.75,3304457.50,235022.88,915767.69,156332.63,215754.73,1640451.75,1500140.63,403062.25,197637.11,128527.73,1523291.25,197758.55,572146.56,528657.06,392594.22,401296.97,500138.16,589649.06,168643.69,626228.56,94493.04,688132.19,347996.84,169145.41,546522.81,125191.23,5103037.50,1576767.75,142486.72,3800350.25,1033983.63,4411398.50,2074392.75,192.98,537.53,339.80,211.47,817.71,284.14,380.55,316.44,455.00,94.72248933,438.0328737,420.4107617
2017,4,328.76,330.06,317.62,90.68,102.90,112.31,137.60,182.74,217.08,284.76,387.57,566.04,1225.76,97.08,114.58,140.79,179.69,191.63,218.38,265.96,339.95,501.06,1130.32,0,18879842.00,16928184.00,1951460.00,7454573.50,8789472.00,2638306.75,6622826.00,7967683.50,2338325.00,830896.94,821450.13,299068.75,551188.38,6970963.50,11355232.00,244299.06,1088495.38,4057631.25,4529306.00,2214369.25,2141160.50,4606760.00,,3162841.75,6120702.00,4912661.00,3237288.25,1442807.25,8094095.00,10784788.00,1824533.38,17051202.00,1250723.38,17628694.00,9475578.00,9403966.00,11902468.00,6976628.50,2512513.00,198827.06,16005549.00,159781.81,296255.41,824589.75,162513.64,119207.12,736796.56,125862.39,214868.81,849865.56,3303964.25,234037.33,921476.56,158003.05,215133.78,1643883.25,1504254.00,406053.81,198096.22,128660.59,1526129.50,198604.48,574554.81,532951.19,394438.69,404623.78,517768.84,589650.75,167769.13,629650.56,95076.22,688626.38,349032.38,169749.61,551188.38,125947.83,5126816.00,1574797.88,142962.02,3803940.00,1042945.38,4427712.00,2077657.38,192.24,539.18,341.92,213.19,818.47,285.37,380.86,316.46,456.18,94.83893263,438.4907699,421.9635678
2017,5,331.41,333.04,319.41,90.95,103.20,112.80,138.54,184.13,218.77,286.46,389.40,572.06,1237.82,97.40,115.58,143.03,180.86,192.29,219.58,267.34,342.78,503.39,1132.68,0,18916282.00,16961102.00,1954247.88,7465880.50,8790029.00,2655403.00,6634323.00,7966101.00,2358212.00,831661.94,824455.69,297697.28,551408.06,6998123.50,11368437.00,245439.25,1089660.25,4066791.00,4527435.00,2222259.25,2142929.75,4624827.50,,3163539.75,6130175.00,4922941.00,3254381.75,1451144.63,8115782.50,10798938.00,1839384.38,17076496.00,1255032.88,17657838.00,9501468.00,9412009.00,11919045.00,6992270.50,2515694.25,194300.59,16046114.00,163721.52,297385.09,824521.13,163699.36,118889.31,739640.19,125750.30,213586.48,850740.50,3307681.75,235915.95,926898.56,157540.58,216431.36,1648501.50,1509068.63,408264.31,198138.44,127891.38,1532307.13,199741.58,577488.75,535400.25,396141.81,407714.72,506600.41,592235.38,165687.00,631976.31,95094.38,691297.69,350255.81,170372.28,551408.06,126392.21,5144935.50,1584674.63,142769.48,3808662.50,1050116.50,4430144.50,2081491.13,191.71,540.54,343.27,213.41,828.83,287.81,382.08,322.48,458.42,94.72549432,442.9834537,424.8595307
2017,6,332.39,333.89,320.86,91.22,103.50,113.16,139.16,184.72,219.20,287.34,390.48,573.40,1240.21,97.64,115.88,143.04,181.76,193.36,220.32,268.53,344.88,505.55,1136.79,0,19022848.00,17054216.00,1970480.13,7501875.00,8839768.00,2679491.00,6663930.50,8011162.50,2378736.50,837065.25,828532.31,303567.03,557959.56,7049941.50,11417403.00,246394.19,1093056.50,4081536.25,4556074.50,2240236.00,2149233.25,4666184.00,,3182384.50,6161349.50,4942862.00,3276130.25,1462571.75,8160526.50,10861497.00,1857096.00,17173978.00,1265887.75,17762848.00,9561301.00,9459125.00,11985794.00,7038788.00,2534986.00,198396.14,16129657.00,163615.72,299177.09,830173.38,167889.13,118821.23,743775.25,126907.48,213811.47,854902.25,3318028.25,236432.03,933379.75,158957.58,218686.39,1659367.38,1521832.75,410210.97,198691.38,127284.26,1540457.25,200395.25,580303.88,539629.00,403105.66,410448.97,512914.34,593300.38,167402.52,635282.94,95159.13,691716.69,352349.06,171035.91,557959.56,126754.75,5184869.50,1600323.38,141316.97,3828331.75,1060528.38,4444341.50,2085287.00,193.15,544.25,344.66,214.64,823.71,289.18,382.96,323.20,458.87,94.96363964,442.9966575,425.714916
2017,7,333.51,334.74,322.66,91.42,103.83,113.55,139.85,185.60,220.30,288.33,391.40,574.60,1240.27,97.88,116.55,145.42,183.04,194.13,222.91,269.75,346.59,508.65,1140.84,0,19096328.00,17129506.00,1968619.25,7522281.50,8880115.00,2691703.25,6687663.50,8050880.50,2390737.50,836570.63,828719.06,303633.59,562572.25,7072277.00,11462603.00,247182.38,1097271.00,4092953.75,4568764.00,2246641.50,2174044.75,4679163.50,,3189261.00,6181750.50,4959614.00,3296819.00,1474148.88,8190074.50,10904644.00,1864392.88,17239354.00,1271143.13,17828574.00,9597343.00,9499407.00,12027346.00,7071430.50,2542690.25,199484.00,16190672.00,166014.66,300641.59,831534.38,167644.84,119002.49,747084.88,127172.16,213145.30,856149.81,3322365.00,236105.27,939042.81,159043.86,218365.38,1670792.50,1532580.00,412635.22,199302.73,128678.09,1550136.25,201828.14,587308.69,542251.81,406843.31,411977.59,512325.50,594915.94,166997.64,636881.19,95364.68,691846.00,354058.56,172441.78,562572.25,127507.64,5197523.50,1605748.75,143464.98,3850401.50,1066228.50,4460443.50,2092966.38,193.53,537.62,346.85,215.81,821.79,288.83,383.07,324.08,459.90,95.32273574,442.4577239,426.4947082
2017,8,335.01,336.13,324.40,91.67,104.14,113.90,140.20,186.48,221.06,289.43,393.33,576.77,1243.20,98.23,116.72,145.37,184.60,195.24,224.09,271.66,348.93,511.54,1145.53,0,19159762.00,17185238.00,1974331.13,7546248.50,8911293.00,2711680.25,6707614.50,8078897.00,2407787.75,839231.88,831465.50,304968.44,564869.94,7102653.50,11498502.00,248239.31,1099570.63,4097939.25,4580141.50,2272159.25,2174397.00,4696932.50,,3192303.00,6199514.50,4973541.00,3317038.75,1485980.13,8222553.50,10941532.00,1873180.50,17293364.00,1273097.88,17890154.00,9632170.00,9531372.00,12061559.00,7099240.50,2559656.75,198252.95,16237643.00,168493.80,300780.97,834541.94,167770.83,118591.66,750339.69,127472.65,212669.80,855592.38,3334526.00,236938.70,943676.94,158982.89,219596.41,1680218.25,1539565.75,414287.44,198683.44,129269.48,1553714.75,202782.45,587268.50,546554.88,411325.19,412660.13,517020.75,598334.06,166128.59,639068.06,95468.89,691802.94,355089.38,171548.63,564869.94,128114.15,5214330.50,1618537.25,143895.91,3853827.00,1070617.75,4478672.00,2097797.50,195.02,536.89,348.91,217.08,826.74,290.07,383.84,325.79,461.21,95.79376765,442.1120189,426.6761359
2017,9,337.03,338.10,325.71,91.93,104.42,114.25,140.69,187.27,221.99,290.10,395.72,579.52,1250.87,98.40,116.85,146.54,186.22,196.10,224.35,273.03,350.71,514.03,1148.72,0,19235584.00,17251066.00,1984422.63,7568530.50,8942515.00,2721411.25,6724848.00,8107523.50,2417159.75,844322.69,835129.56,304964.81,574752.19,7122946.00,11532570.00,249312.34,1102842.25,4108913.00,4605206.50,2262680.50,2192614.25,4716622.00,,3190899.25,6219055.00,4986461.00,3336484.75,1497141.38,8247523.50,10981852.00,1879067.13,17356812.00,1273236.63,17960174.00,9660974.00,9569104.00,12103325.00,7130637.50,2562332.50,206067.38,16295594.00,169677.17,302570.66,843771.63,168394.00,119120.21,751117.63,127995.03,212962.45,855431.50,3332289.25,237515.06,946953.94,158527.95,220443.53,1688784.13,1542082.25,417503.84,198907.00,128901.60,1559524.63,202599.55,590471.06,548832.69,413545.34,415011.72,523077.16,599659.38,166203.06,643106.63,96211.34,691977.13,356938.44,173319.44,574752.19,128193.65,5230096.00,1622755.13,143788.34,3869291.75,1078569.88,4492294.50,2097571.75,195.56,555.20,350.48,218.75,828.08,291.24,385.50,328.04,464.74,96.09351524,443.3191747,427.0651699
2017,10,338.93,339.80,328.12,92.16,104.70,114.58,141.29,188.34,223.11,291.58,397.91,581.88,1255.87,98.70,117.43,147.42,188.20,197.62,226.48,276.50,354.53,517.78,1154.23,0,19300658.00,17313186.00,1987783.50,7578563.50,8986540.00,2732713.50,6736220.50,8151927.50,2428309.25,843735.25,839138.75,305554.59,581663.31,7147321.50,11571599.00,250079.61,1105749.25,4119111.25,4626896.50,2258747.75,2196240.00,4746728.50,,3192511.00,6242003.50,5003530.00,3357717.75,1509355.38,8272285.50,11029090.00,1887243.50,17416918.00,1274634.00,18028254.00,9688978.00,9615644.00,12141929.00,7161222.50,2584154.75,208642.39,16339189.00,169721.31,304385.25,840271.25,169517.39,119205.70,756289.19,128542.39,213517.19,855556.81,3331396.50,238263.95,951175.31,157896.67,220601.78,1698139.38,1556208.38,420001.41,199508.81,129135.91,1563809.63,205021.27,593013.25,554060.13,416021.75,416092.09,526132.63,605438.69,165878.03,644890.00,96991.66,695083.81,357778.56,173940.31,581663.31,128835.16,5246199.00,1630029.25,144723.61,3875663.50,1082844.50,4504352.50,2107360.25,197.67,557.47,352.54,219.97,829.67,292.77,386.39,329.88,466.74,96.69826913,442.7618636,427.5366127
2017,11,340.65,341.27,328.44,92.38,105.02,115.00,141.76,189.36,224.23,292.65,399.75,583.65,1259.61,98.87,118.04,150.72,188.37,197.83,229.13,275.56,355.74,517.91,1156.84,0,19353960.00,17364536.00,1990780.50,7592869.00,9013134.00,2750351.00,6749068.50,8174556.50,2442276.25,845378.69,837382.38,306765.31,586901.75,7173614.50,11593452.00,251349.47,1107823.63,4131219.25,4635531.00,2263361.75,2182724.75,4779554.00,,3192933.00,6258320.00,5016352.50,3375664.25,1520801.63,8296900.50,11058625.00,1892906.88,17460920.00,1274249.38,18077546.00,9715632.00,9641101.00,12172484.00,7184472.00,2593930.50,211494.56,16378745.00,171850.39,305546.41,841815.00,170945.91,119368.21,757272.69,129308.55,214547.22,856538.94,3336985.00,238494.61,956405.25,157653.22,221700.56,1702666.63,1556488.13,422407.34,199604.50,128615.89,1565389.63,208849.55,593579.63,555286.31,419305.56,418897.78,527248.19,603431.19,165595.92,649173.31,97326.04,697643.50,357892.19,175206.20,586901.75,129103.52,5260449.00,1638996.25,144220.97,3884393.75,1089768.00,4512458.00,2109005.75,198.03,556.85,354.34,221.50,833.61,294.31,389.31,331.48,466.54,97.69517399,440.1405747,423.5854976
2017,12,343.05,344.41,330.86,97.74,108.09,117.01,143.91,187.80,226.23,296.14,402.60,587.14,1266.36,102.40,119.55,150.16,184.50,203.35,230.97,278.70,359.64,521.38,1162.51,0,19433292.00,17431874.00,2000052.13,7624245.00,9037443.00,2769047.50,6773005.00,8195070.50,2460280.25,849441.00,842263.38,307838.41,591407.38,7207713.00,11631355.00,251921.89,1110896.13,4141739.25,4656999.50,2273970.50,2196284.75,4791684.50,,3186645.75,6282189.50,5035974.00,3397008.00,1530870.13,8328911.00,11102641.00,1897416.88,17531260.00,1276662.63,18152450.00,9751393.00,9680657.00,12215471.00,7217652.50,2592806.75,215764.88,16437502.00,173436.33,307253.47,846399.25,172560.25,119318.69,757460.06,129128.55,214533.67,857520.69,3349782.00,239546.00,959885.81,158770.55,223288.86,1709093.75,1563883.88,424165.91,200504.53,129329.36,1573253.63,209608.55,595965.63,558123.88,421181.81,420520.34,527000.81,605634.00,166153.31,651360.81,98375.55,698379.81,358876.25,175938.41,591407.38,129552.73,5280169.00,1650423.13,144313.13,3892237.25,1095135.88,4527299.50,2113454.25,201.99,557.81,356.61,223.27,837.60,296.21,394.89,335.21,472.68,98.27288299,441.5703637,424.1973096
2018,1,342.02,343.45,331.90,96.89,106.59,115.78,147.31,187.94,227.18,298.44,403.84,588.95,1269.47,101.65,119.13,153.00,182.90,202.16,232.74,280.02,361.00,521.34,1165.67,0,19482614.00,17475034.00,2007390.13,7634517.00,9065108.00,2785714.00,6781699.50,8219429.50,2474658.25,850672.56,846297.13,308828.56,593691.44,7217792.50,11666155.00,252805.66,1112800.00,4156934.75,4666308.00,2284406.00,2174427.25,4819852.50,,3223222.50,6297880.00,5024172.00,3395490.00,1524115.75,8348222.50,11133038.00,1893263.88,17578962.00,1285959.00,18187478.00,9771873.00,9708253.00,12240672.00,7240780.50,2611396.00,214352.56,16483098.00,174757.16,308174.16,849692.31,174160.20,118907.85,762994.44,129452.24,215619.59,859055.31,3357559.00,240759.66,962306.50,158368.08,223895.83,1711160.13,1571447.88,426672.22,201703.33,130465.78,1576743.75,209973.53,597879.19,559006.69,427419.91,421968.59,527816.50,601044.63,164174.53,653061.50,97182.03,696749.81,360239.66,177377.50,593691.44,129197.78,5282702.50,1658784.00,143761.86,3898920.25,1102540.13,4538528.00,2122071.75,201.69,563.26,357.83,220.47,873.23,295.94,389.83,332.62,470.85,98.7949997,438.0141687,423.2844216
2018,2,344.06,345.70,333.52,97.54,108.60,117.79,143.24,190.12,226.65,299.32,404.01,591.47,1283.63,103.07,121.81,150.34,187.54,204.91,229.28,283.19,360.78,524.52,1177.41,0,19570448.00,17556932.00,2012987.88,7666644.50,9094849.00,2810173.00,6809546.50,8248642.50,2496688.75,855151.44,846311.25,311418.78,592858.38,7268688.50,11711207.00,253651.14,1115000.88,4172174.50,4668130.00,2306113.25,2177646.00,4864029.50,,3232636.00,6324731.50,5050456.00,3415876.25,1536154.75,8398841.00,11173743.00,1915378.13,17648552.00,1292348.25,18277916.00,9832253.00,9741425.00,12288448.00,7279927.50,2624417.50,209100.63,16559109.00,177468.80,309978.38,853357.56,174362.39,119962.06,768507.06,129749.48,215326.55,863776.56,3370148.25,241822.02,965438.25,160144.59,225325.47,1719762.13,1580864.13,428988.19,201806.47,130993.91,1584957.25,210787.97,601135.44,562612.63,432081.44,424655.72,521001.16,601191.75,164250.09,656983.81,97461.89,697660.31,360235.50,179152.69,592858.38,131347.22,5320546.00,1670476.25,143764.41,3914069.75,1107018.13,4563058.00,2120357.25,201.29,568.62,360.15,221.71,878.90,297.82,392.44,335.84,472.43,99.17137448,439.2079575,423.73947
2018,3,346.32,348.03,335.88,97.71,108.91,118.24,144.39,192.05,228.50,301.86,408.00,597.67,1291.32,103.27,121.84,151.88,189.08,205.60,234.76,286.83,361.42,527.04,1178.84,0,19625718.00,17596832.00,2027275.63,7669733.00,9146786.00,2811438.25,6813165.50,8285999.00,2493554.00,857308.94,857595.25,314671.91,609831.44,7278771.00,11741124.00,254401.69,1118368.38,4183830.50,4673628.00,2293100.25,2184956.00,4910647.00,,3242010.50,6340816.50,5060565.50,3435176.50,1548836.63,8416934.00,11215226.00,1928053.75,17691408.00,1301645.25,18328420.00,9851176.00,9777151.00,12314692.00,7309519.00,2627004.75,227800.42,16598120.00,176619.64,311334.50,857895.38,174867.97,120108.82,769802.50,129559.22,215844.23,866623.00,3378165.75,242709.17,966758.81,160457.23,224661.92,1724182.50,1586155.38,431208.09,202750.28,131358.16,1589625.50,210386.09,604261.44,561943.31,435869.34,425014.75,533245.81,603907.13,163822.84,659456.50,96725.17,699533.44,359740.31,181598.09,609831.44,131397.28,5336661.50,1661772.38,144696.58,3924872.50,1114436.50,4580220.50,2115508.00,205.68,571.63,362.96,223.01,847.32,300.08,396.24,338.48,475.13,99.49215698,440.7513734,425.3579963
2018,4,347.54,348.82,337.41,97.94,109.22,118.54,144.68,192.86,229.44,302.91,409.72,597.71,1294.78,103.57,121.65,152.24,190.13,206.62,236.32,288.55,364.00,530.18,1184.41,0,19715758.00,17684858.00,2030748.63,7708359.50,9165411.00,2843412.00,6845469.50,8310959.50,2526657.75,861662.94,853912.56,315442.81,588528.69,7325153.50,11797683.00,255108.83,1122083.50,4199699.50,4703117.00,2319884.50,2188357.25,4928575.00,,3246902.75,6366060.50,5081246.50,3459740.00,1560762.25,8451278.00,11264221.00,1939556.63,17771044.00,1305565.38,18412814.00,9896182.00,9817615.00,12366803.00,7347317.00,2655811.00,207628.25,16673491.00,175762.50,313900.50,857791.50,176739.38,121253.91,774840.56,129527.35,216808.36,870158.50,3402964.50,244521.17,977354.81,160312.22,227018.17,1730223.00,1593045.13,430955.31,203329.83,131416.92,1595598.25,210806.00,608142.06,565843.94,440909.31,426998.31,530887.94,605188.50,163680.06,660608.69,98054.73,703597.38,362783.38,182625.53,588528.69,132216.28,5357507.00,1690502.75,144109.75,3939961.75,1120379.13,4606213.50,2125852.00,205.92,573.01,364.95,223.72,851.14,300.93,397.95,338.84,476.35,99.15484705,443.2465101,428.7526357
2018,5,349.32,350.58,340.53,98.15,109.55,118.89,145.14,194.23,230.49,304.09,412.05,600.34,1298.15,103.84,122.11,153.58,192.45,207.32,238.53,291.85,367.71,535.45,1191.03,0,19789534.00,17743930.00,2044503.25,7733445.50,9200895.00,2850119.25,6865634.50,8341100.00,2534906.00,868389.13,860110.00,315951.13,614303.06,7354301.50,11821902.00,255591.17,1125264.63,4207762.00,4714086.00,2320710.00,2200592.50,4971414.50,,3255192.00,6383542.50,5095958.00,3480051.50,1572937.00,8482362.00,11304052.00,1954585.13,17834672.00,1307592.25,18476422.00,9936487.00,9849859.00,12406385.00,7377697.50,2660511.00,230467.81,16720319.00,177194.47,315034.44,865836.38,178792.44,121658.77,777194.50,130576.22,217979.69,872705.56,3404341.75,246727.81,978096.31,160458.75,228051.86,1737633.00,1599502.88,431814.81,203876.31,131658.20,1600363.88,208801.00,609973.94,569101.06,445501.50,430692.75,540062.63,610837.69,163857.75,662473.38,98744.38,707912.94,362605.13,183331.02,614303.06,133588.45,5382307.00,1695504.00,144321.11,3954052.00,1124327.38,4618930.50,2126571.25,205.44,573.89,367.74,225.55,858.78,301.79,399.29,340.94,476.67,98.99408017,446.2149052,433.4176473
2018,6,351.32,352.37,343.28,98.37,109.88,119.31,145.90,195.21,231.69,305.74,414.34,603.34,1304.00,104.16,122.34,154.32,194.23,208.99,240.23,293.15,372.08,539.64,1200.95,0,19809522.00,17766776.00,2045139.63,7742852.50,9214257.00,2847095.50,6871430.50,8356194.00,2536010.50,870072.88,858532.38,315468.16,602353.19,7364290.00,11844790.00,256263.23,1127272.38,4210175.00,4719895.00,2315305.50,2218668.75,4975746.50,,3250051.25,6391423.50,5100255.00,3494413.50,1579175.25,8495847.00,11311134.00,1960609.75,17861250.00,1306342.00,18511248.00,9953398.00,9851358.00,12411790.00,7400337.00,2669735.25,217787.05,16748560.00,178358.20,316744.44,862494.56,179440.88,123008.24,777561.25,131461.95,218559.20,874805.56,3405084.50,245765.19,979689.19,160345.89,228894.33,1743691.13,1606744.38,433955.84,204009.02,131654.97,1603479.63,208875.41,611753.00,571653.56,445974.97,430021.00,536671.25,610504.88,163924.02,664278.13,99695.20,705202.00,363742.31,183688.75,602353.19,133215.67,5396785.00,1694417.25,144880.58,3965664.50,1125520.63,4622314.00,2133294.25,206.87,577.07,370.18,226.81,874.92,302.95,401.84,342.12,477.80,99.37646493,446.7620715,435.2388664
2018,7,353.52,354.57,343.96,98.62,110.19,119.67,146.14,196.24,232.82,306.72,416.87,606.81,1314.51,104.42,123.03,155.28,196.38,209.54,240.79,293.87,371.73,541.10,1203.55,0,19868540.00,17819704.00,2050505.25,7761738.50,9245771.00,2857188.25,6891910.50,8381907.50,2546554.25,872831.25,863563.00,314664.22,605910.63,7387484.50,11876847.00,257035.61,1131655.88,4219552.50,4728761.00,2325278.00,2215876.50,5008273.50,,3249368.00,6409902.50,5112611.00,3514048.50,1592546.75,8506469.00,11363430.00,1971704.88,17910528.00,1314441.38,18560886.00,9974219.00,9895779.00,12443717.00,7427663.50,2687131.75,220620.28,16786298.00,178569.31,318565.34,868748.38,180326.16,122572.46,778113.56,132336.97,218267.19,876408.13,3415445.75,245792.63,985651.63,160808.20,229468.50,1745923.63,1611641.13,434729.84,204785.03,133080.09,1606837.75,208228.33,615453.56,575297.94,450965.00,430943.31,535940.00,611386.88,163088.13,667863.38,99831.24,707938.63,365472.41,184272.84,605910.63,132422.02,5414803.00,1699740.88,144792.53,3979365.00,1129882.38,4642688.00,2136140.25,209.04,589.54,370.48,227.49,873.21,305.50,404.57,345.31,481.48,99.9090991,447.1520379,433.7727278
2018,8,355.25,356.06,345.56,98.87,110.53,120.06,146.64,196.97,233.62,307.81,418.87,609.50,1317.41,104.53,123.14,156.31,197.35,211.38,241.48,295.26,374.21,543.32,1207.76,0,19943068.00,17879536.00,2063422.50,7815807.50,9270733.00,2866957.75,6936102.00,8402664.00,2552384.50,879930.38,868010.94,316141.09,607589.13,7412377.00,11928751.00,257406.63,1134947.88,4234334.00,4750413.00,2324331.25,2221934.25,5033416.00,,3259679.00,6430146.00,5126001.00,3533979.25,1603993.63,8554244.00,11394705.00,1982719.75,17970916.00,1320104.50,18629014.00,10028108.00,9919922.00,12482816.00,7463288.50,2688541.25,222194.38,16860622.00,178902.80,319663.81,877172.00,180625.73,123211.77,780602.13,132372.36,219221.48,879974.19,3425866.50,245927.81,988071.25,160038.58,230955.66,1751315.25,1619879.75,435395.25,204980.67,133328.81,1614572.13,210268.72,614862.25,576880.75,453478.31,432845.59,537924.19,611483.88,163081.00,670605.00,100049.88,711190.31,368932.28,185269.97,607589.13,132084.81,5438765.00,1700960.00,145024.11,3987233.25,1138058.50,4663710.00,2144765.25,210.64,591.18,372.37,229.24,876.44,306.85,405.58,347.52,482.81,100.492,446.432122,433.2637647
2018,9,356.94,357.69,348.26,99.08,110.86,120.45,147.41,198.25,234.64,308.67,419.28,610.86,1320.17,104.76,123.88,157.19,199.85,212.58,244.26,298.30,377.93,546.74,1214.42,0,20016164.00,17942454.00,2074458.13,7830721.50,9300801.00,2883042.50,6951377.50,8428011.00,2563920.25,881558.38,873056.13,320038.91,612152.50,7442405.50,11955001.00,258219.14,1139940.50,4246659.00,4765975.00,2331311.25,2216075.25,5063761.00,,3270268.75,6443079.00,5135771.50,3548950.25,1613453.00,8582346.00,11425623.00,1994298.88,18022548.00,1326340.88,18685746.00,10066172.00,9944805.00,12524030.00,7492100.50,2696474.75,224209.98,16913132.00,179985.92,319150.63,880779.56,179899.78,123457.88,784379.19,132660.73,220357.75,881282.69,3429506.25,246468.64,991668.56,161012.31,232779.50,1754449.75,1626395.88,435943.13,205142.67,134364.50,1617027.25,210702.05,615603.75,579337.13,456720.97,434355.47,540563.88,616990.75,162846.56,673530.56,100375.60,712732.44,369226.53,185465.13,612152.50,131344.48,5462270.00,1705541.25,145399.64,3992999.50,1141370.50,4686472.00,2142202.25,212.54,589.34,375.24,229.78,887.90,308.69,407.61,349.27,483.03,100.917,446.5841875,434.8086617
2018,10,358.99,359.57,350.28,99.35,111.16,120.85,148.21,199.26,235.78,310.10,421.38,613.62,1325.49,105.05,124.10,158.32,202.03,214.15,246.00,301.32,381.49,549.70,1219.42,0,20017698.00,17938166.00,2080128.63,7838475.00,9304318.00,2872854.50,6957987.50,8431996.00,2552663.00,882418.88,876799.44,321296.94,609739.75,7436959.00,11971448.00,259083.73,1140381.13,4255799.00,4748117.50,2335535.00,2210879.50,5068032.00,,3264446.00,6443401.00,5135504.00,3558821.00,1620156.75,8596954.00,11421890.00,2002422.75,18019224.00,1329343.00,18689664.00,10085097.00,9938121.00,12508129.00,7512031.00,2677575.75,215773.89,16941968.00,182880.84,320520.06,884460.31,182562.98,123878.49,788698.38,131496.22,219182.70,882922.25,3427307.25,245616.25,995380.31,155524.89,232875.00,1752287.00,1629703.88,438260.22,205130.19,129937.62,1619833.25,209688.30,615682.69,581099.19,458341.06,434699.50,535451.63,615451.50,161909.08,674388.88,100643.23,711224.81,370845.47,185657.11,609739.75,130811.91,5474146.00,1688664.25,144803.42,3991584.00,1146877.63,4694247.50,2139615.25,214.26,595.08,377.46,231.16,892.82,310.51,408.75,351.21,483.03,101.44,446.615581,435.0747148
